"kf_id","kf_genre","kf_start_of_week","kf_keyword","kf_sentiment","kf_frequency","kf_post_continent","kf_genre_code","kf_post_continent_code"
"642906","webtoon","2024-03-25","true beauty","1","1","North America","2","3"
"642907","webtoon","2024-03-25","mangadex","0","2","North America","2","3"
"642908","webtoon","2024-03-25","return of the blossoming blade","1","2","North America","2","3"
"642909","webtoon","2024-03-25","tappytoon","1","2","North America","2","3"
"642910","webtoon","2024-03-25","lookism","0","5","North America","2","3"
"642911","webtoon","2024-03-25","lookism","-1","6","North America","2","3"
"642912","webtoon","2024-04-01","lookism","1","1","North America","2","3"
"642913","webtoon","2024-04-01","mangadex","-1","1","North America","2","3"
"642914","webtoon","2024-04-01","mangadex","1","1","North America","2","3"
"642915","webtoon","2024-04-01","return of the blossoming blade","-1","1","North America","2","3"
"642916","webtoon","2024-04-01","return of the blossoming blade","0","1","North America","2","3"
"642917","webtoon","2024-04-01","tappytoon","-1","1","North America","2","3"
"642918","webtoon","2024-04-01","tappytoon","0","1","North America","2","3"
"642919","webtoon","2024-04-01","true beauty","-1","1","North America","2","3"
"642920","webtoon","2024-04-01","true beauty","0","1","North America","2","3"
"642921","webtoon","2024-04-01","true beauty","1","1","North America","2","3"
"642922","webtoon","2024-04-01","mangadex","0","2","North America","2","3"
"642923","webtoon","2024-04-01","return of the blossoming blade","1","2","North America","2","3"
"642924","webtoon","2024-04-01","tappytoon","1","2","North America","2","3"
"642925","webtoon","2024-04-01","lookism","0","5","North America","2","3"
"642926","webtoon","2024-04-01","lookism","-1","6","North America","2","3"
"642927","webtoon","2024-04-08","lookism","0","1","North America","2","3"
"642928","webtoon","2024-04-08","lookism","1","1","North America","2","3"
"642929","webtoon","2024-04-08","mangadex","-1","1","North America","2","3"
"642930","webtoon","2024-04-08","mangadex","0","1","North America","2","3"
"642931","webtoon","2024-04-08","mangadex","1","1","North America","2","3"
"642932","webtoon","2024-04-08","return of the blossoming blade","-1","1","North America","2","3"
"642933","webtoon","2024-04-08","return of the blossoming blade","0","1","North America","2","3"
"642934","webtoon","2024-04-08","tappytoon","-1","1","North America","2","3"
"642935","webtoon","2024-04-08","tappytoon","0","1","North America","2","3"
"642936","webtoon","2024-04-08","true beauty","-1","1","North America","2","3"
"642937","webtoon","2024-04-08","true beauty","0","1","North America","2","3"
"642938","webtoon","2024-04-08","true beauty","1","1","North America","2","3"
"642939","webtoon","2024-04-08","return of the blossoming blade","1","2","North America","2","3"
"642940","webtoon","2024-04-08","tappytoon","1","2","North America","2","3"
"642941","webtoon","2024-04-08","lookism","-1","6","North America","2","3"
"642942","webtoon","2024-04-15","lookism","0","1","North America","2","3"
"642943","webtoon","2024-04-15","lookism","1","1","North America","2","3"
"642944","webtoon","2024-04-15","mangadex","-1","1","North America","2","3"
"642945","webtoon","2024-04-15","mangadex","0","1","North America","2","3"
"642946","webtoon","2024-04-15","mangadex","1","1","North America","2","3"
"642947","webtoon","2024-04-15","return of the blossoming blade","-1","1","North America","2","3"
"642948","webtoon","2024-04-15","return of the blossoming blade","0","1","North America","2","3"
"642949","webtoon","2024-04-15","tappytoon","-1","1","North America","2","3"
"642950","webtoon","2024-04-15","tappytoon","0","1","North America","2","3"
"642951","webtoon","2024-04-15","true beauty","-1","1","North America","2","3"
"642952","webtoon","2024-04-15","true beauty","0","1","North America","2","3"
"642953","webtoon","2024-04-15","true beauty","1","1","North America","2","3"
"642954","webtoon","2024-04-15","return of the blossoming blade","1","2","North America","2","3"
"642955","webtoon","2024-04-15","tappytoon","1","2","North America","2","3"
"642956","webtoon","2024-04-15","lookism","-1","6","North America","2","3"
"642957","webtoon","2024-04-22","lookism","0","1","North America","2","3"
"642958","webtoon","2024-04-22","lookism","1","1","North America","2","3"
"642959","webtoon","2024-04-22","mangadex","-1","1","North America","2","3"
"642960","webtoon","2024-04-22","mangadex","0","1","North America","2","3"
"642961","webtoon","2024-04-22","mangadex","1","1","North America","2","3"
"642962","webtoon","2024-04-22","return of the blossoming blade","-1","1","North America","2","3"
"642963","webtoon","2024-04-22","return of the blossoming blade","0","1","North America","2","3"
"642964","webtoon","2024-04-22","tappytoon","-1","1","North America","2","3"
"642965","webtoon","2024-04-22","tappytoon","0","1","North America","2","3"
"642966","webtoon","2024-04-22","true beauty","-1","1","North America","2","3"
"642967","webtoon","2024-04-22","true beauty","0","1","North America","2","3"
"642968","webtoon","2024-04-22","true beauty","1","1","North America","2","3"
"642969","webtoon","2024-04-22","return of the blossoming blade","1","2","North America","2","3"
"642970","webtoon","2024-04-22","tappytoon","1","2","North America","2","3"
"642971","webtoon","2024-04-22","lookism","-1","6","North America","2","3"
"642972","webtoon","2024-04-29","lookism","0","1","North America","2","3"
"642973","webtoon","2024-04-29","lookism","1","1","North America","2","3"
"642974","webtoon","2024-04-29","mangadex","-1","1","North America","2","3"
"642975","webtoon","2024-04-29","mangadex","0","1","North America","2","3"
"642976","webtoon","2024-04-29","mangadex","1","1","North America","2","3"
"642977","webtoon","2024-04-29","return of the blossoming blade","-1","1","North America","2","3"
"642978","webtoon","2024-04-29","return of the blossoming blade","0","1","North America","2","3"
"642979","webtoon","2024-04-29","tappytoon","-1","1","North America","2","3"
"642980","webtoon","2024-04-29","tappytoon","0","1","North America","2","3"
"642981","webtoon","2024-04-29","true beauty","-1","1","North America","2","3"
"642982","webtoon","2024-04-29","true beauty","0","1","North America","2","3"
"642983","webtoon","2024-04-29","true beauty","1","1","North America","2","3"
"642984","webtoon","2024-04-29","return of the blossoming blade","1","2","North America","2","3"
"642985","webtoon","2024-04-29","tappytoon","1","2","North America","2","3"
"642986","webtoon","2024-04-29","lookism","-1","6","North America","2","3"
"642987","webtoon","2024-05-06","lookism","0","1","North America","2","3"
"642988","webtoon","2024-05-06","lookism","1","1","North America","2","3"
"642989","webtoon","2024-05-06","mangadex","-1","1","North America","2","3"
"642990","webtoon","2024-05-06","mangadex","0","1","North America","2","3"
"642991","webtoon","2024-05-06","mangadex","1","1","North America","2","3"
"642992","webtoon","2024-05-06","return of the blossoming blade","-1","1","North America","2","3"
"642993","webtoon","2024-05-06","return of the blossoming blade","0","1","North America","2","3"
"642994","webtoon","2024-05-06","tappytoon","-1","1","North America","2","3"
"642995","webtoon","2024-05-06","tappytoon","0","1","North America","2","3"
"642996","webtoon","2024-05-06","true beauty","-1","1","North America","2","3"
"642997","webtoon","2024-05-06","true beauty","1","1","North America","2","3"
"642998","webtoon","2024-05-06","return of the blossoming blade","1","2","North America","2","3"
"642999","webtoon","2024-05-06","tappytoon","1","2","North America","2","3"
"643000","webtoon","2024-05-06","true beauty","0","2","North America","2","3"
"643001","webtoon","2024-05-06","lookism","-1","6","North America","2","3"
"643002","webtoon","2024-05-13","lookism","0","1","North America","2","3"
"643003","webtoon","2024-05-13","lookism","1","1","North America","2","3"
"643004","webtoon","2024-05-13","mangadex","-1","1","North America","2","3"
"643005","webtoon","2024-05-13","mangadex","0","1","North America","2","3"
"643006","webtoon","2024-05-13","mangadex","1","1","North America","2","3"
"643007","webtoon","2024-05-13","return of the blossoming blade","-1","1","North America","2","3"
"643008","webtoon","2024-05-13","return of the blossoming blade","0","1","North America","2","3"
"643009","webtoon","2024-05-13","tappytoon","-1","1","North America","2","3"
"643010","webtoon","2024-05-13","tappytoon","0","1","North America","2","3"
"643011","webtoon","2024-05-13","true beauty","-1","1","North America","2","3"
"643012","webtoon","2024-05-13","true beauty","1","1","North America","2","3"
"643013","webtoon","2024-05-13","return of the blossoming blade","1","2","North America","2","3"
"643014","webtoon","2024-05-13","tappytoon","1","2","North America","2","3"
"643015","webtoon","2024-05-13","true beauty","0","2","North America","2","3"
"643016","webtoon","2024-05-13","lookism","-1","6","North America","2","3"
"643017","webtoon","2024-05-20","mangadex","-1","1","North America","2","3"
"643018","webtoon","2024-05-20","mangadex","0","1","North America","2","3"
"643019","webtoon","2024-05-20","mangadex","1","1","North America","2","3"
"643020","webtoon","2024-05-20","return of the blossoming blade","-1","1","North America","2","3"
"643021","webtoon","2024-05-20","return of the blossoming blade","0","1","North America","2","3"
"643022","webtoon","2024-05-20","tappytoon","-1","1","North America","2","3"
"643023","webtoon","2024-05-20","tappytoon","0","1","North America","2","3"
"643024","webtoon","2024-05-20","true beauty","-1","1","North America","2","3"
"643025","webtoon","2024-05-20","true beauty","1","1","North America","2","3"
"643026","webtoon","2024-05-20","lookism","1","2","North America","2","3"
"643027","webtoon","2024-05-20","return of the blossoming blade","1","2","North America","2","3"
"643028","webtoon","2024-05-20","tappytoon","1","2","North America","2","3"
"643029","webtoon","2024-05-20","true beauty","0","2","North America","2","3"
"643030","webtoon","2024-05-20","lookism","0","3","North America","2","3"
"643031","webtoon","2024-05-20","lookism","-1","6","North America","2","3"
"643032","webtoon","2024-05-27","mangadex","-1","1","North America","2","3"
"643033","webtoon","2024-05-27","mangadex","0","1","North America","2","3"
"643034","webtoon","2024-05-27","mangadex","1","1","North America","2","3"
"643035","webtoon","2024-05-27","return of the blossoming blade","-1","1","North America","2","3"
"643036","webtoon","2024-05-27","return of the blossoming blade","0","1","North America","2","3"
"643037","webtoon","2024-05-27","tappytoon","-1","1","North America","2","3"
"643038","webtoon","2024-05-27","tappytoon","0","1","North America","2","3"
"643039","webtoon","2024-05-27","true beauty","1","1","North America","2","3"
"643040","webtoon","2024-05-27","lookism","1","2","North America","2","3"
"643041","webtoon","2024-05-27","return of the blossoming blade","1","2","North America","2","3"
"643042","webtoon","2024-05-27","tappytoon","1","2","North America","2","3"
"643043","webtoon","2024-05-27","true beauty","-1","2","North America","2","3"
"643044","webtoon","2024-05-27","true beauty","0","2","North America","2","3"
"643045","webtoon","2024-05-27","lookism","0","4","North America","2","3"
"643046","webtoon","2024-05-27","lookism","-1","6","North America","2","3"
"643047","webtoon","2024-06-03","lookism","1","1","North America","2","3"
"643048","webtoon","2024-06-03","mangadex","-1","1","North America","2","3"
"643049","webtoon","2024-06-03","mangadex","0","1","North America","2","3"
"643050","webtoon","2024-06-03","mangadex","1","1","North America","2","3"
"643051","webtoon","2024-06-03","return of the blossoming blade","-1","1","North America","2","3"
"643052","webtoon","2024-06-03","return of the blossoming blade","0","1","North America","2","3"
"643053","webtoon","2024-06-03","tappytoon","-1","1","North America","2","3"
"643054","webtoon","2024-06-03","tappytoon","0","1","North America","2","3"
"643055","webtoon","2024-06-03","true beauty","1","1","North America","2","3"
"643056","webtoon","2024-06-03","return of the blossoming blade","1","2","North America","2","3"
"643057","webtoon","2024-06-03","tappytoon","1","2","North America","2","3"
"643058","webtoon","2024-06-03","true beauty","-1","2","North America","2","3"
"643059","webtoon","2024-06-03","true beauty","0","2","North America","2","3"
"643060","webtoon","2024-06-03","lookism","0","4","North America","2","3"
"643061","webtoon","2024-06-03","lookism","-1","6","North America","2","3"
